,user_id,Recency,Frequency,Monetary
3918,USER_09973,144,1,9816.84
3919,USER_09974,232,1,8840.85
3920,USER_09978,227,1,5052.34
3921,USER_09979,10,1,9190.72
3922,USER_09980,55,1,857.13
3923,USER_09983,258,1,9885.68
3924,USER_09984,169,1,6454.61
3925,USER_09989,247,1,5957.62
3926,USER_09990,195,2,12888.54
3927,USER_09991,155,1,8966.82
3928,USER_09992,64,1,6007.38
3929,USER_09996,357,1,4850.57
3930,USER_09997,219,1,2920.16
3931,USER_10000,296,1,3574.1
